Province_State,Admin2,Lat,Long_,Date,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-02,1,0,1.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-02,4,0,1.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-02,1,0,0.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-02,1,0,1.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-02,1,0,1.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-02,1,0,1.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-02,2,0,1.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-02,2,0,1.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-02,14,5,5.0,4.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-02,4,1,2.0,1.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-03,1,0,0.0,0.0
California,Alameda,37.64629437,-121.8929271,2020-03-03,1,0,1.0,0.0
California,Humboldt,40.69923009,-123.876044,2020-03-03,1,0,0.0,0.0
California,Los Angeles,34.30828379,-118.22824109999999,2020-03-03,1,0,0.0,0.0
California,Orange,33.70147516,-117.76459979999998,2020-03-03,1,0,0.0,0.0
California,Placer,39.06167234,-120.72405690000001,2020-03-03,1,0,0.0,0.0
California,Sacramento,38.45106826,-121.34253740000001,2020-03-03,2,0,0.0,0.0
California,San Benito,36.60308176,-121.069975,2020-03-03,2,0,0.0,0.0
California,San Diego,33.03484597,-116.73653259999999,2020-03-03,2,0,0.0,0.0
California,San Mateo,37.422880799999994,-122.32755459999998,2020-03-03,2,0,1.0,0.0
California,Santa Clara,37.23104908,-121.6970462,2020-03-03,11,0,2.0,0.0
California,Sonoma,38.52746429,-122.88625060000001,2020-03-03,1,0,0.0,0.0
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-03,2,0,1.0,0.0
Georgia,Fulton,33.79216944,-84.46319413,2020-03-03,2,0,2.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-03,4,0,0.0,0.0
Massachusetts,Norfolk,42.16073095,-71.20530408,2020-03-03,1,0,1.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-03,1,0,0.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-03,2,0,1.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-03,1,0,0.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-03-03,1,0,1.0,0.0
North Carolina,Wake,35.78879266,-78.65249174,2020-03-03,1,0,1.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-03,1,0,0.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-03,2,0,0.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-03,2,0,0.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-03,21,6,7.0,1.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-03,6,1,2.0,0.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-04,1,0,0.0,0.0
California,Alameda,37.64629437,-121.8929271,2020-03-04,1,0,0.0,0.0
California,Contra Costa,37.91923498,-121.9289527,2020-03-04,1,0,1.0,0.0
California,Humboldt,40.69923009,-123.876044,2020-03-04,1,0,0.0,0.0
California,Los Angeles,34.30828379,-118.22824109999999,2020-03-04,7,0,6.0,0.0
California,Orange,33.70147516,-117.76459979999998,2020-03-04,3,0,2.0,0.0
California,Placer,39.06167234,-120.72405690000001,2020-03-04,2,1,1.0,1.0
California,Sacramento,38.45106826,-121.34253740000001,2020-03-04,2,0,0.0,0.0
California,San Benito,36.60308176,-121.069975,2020-03-04,2,0,0.0,0.0
California,San Diego,33.03484597,-116.73653259999999,2020-03-04,2,0,0.0,0.0
California,San Mateo,37.422880799999994,-122.32755459999998,2020-03-04,2,0,0.0,0.0
California,Santa Clara,37.23104908,-121.6970462,2020-03-04,11,0,0.0,0.0
California,Sonoma,38.52746429,-122.88625060000001,2020-03-04,1,0,0.0,0.0
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-04,2,0,0.0,0.0
Georgia,Fulton,33.79216944,-84.46319413,2020-03-04,2,0,0.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-04,4,0,0.0,0.0
Massachusetts,Norfolk,42.16073095,-71.20530408,2020-03-04,1,0,0.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-04,1,0,0.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-04,2,0,0.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-04,1,0,0.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-03-04,10,0,9.0,0.0
North Carolina,Wake,35.78879266,-78.65249174,2020-03-04,1,0,0.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-04,1,0,0.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-04,2,0,0.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-04,2,0,0.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-04,31,9,10.0,3.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-04,8,1,2.0,0.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-05,1,0,0.0,0.0
California,Alameda,37.64629437,-121.8929271,2020-03-05,1,0,0.0,0.0
California,Contra Costa,37.91923498,-121.9289527,2020-03-05,1,0,0.0,0.0
California,Humboldt,40.69923009,-123.876044,2020-03-05,1,0,0.0,0.0
California,Los Angeles,34.30828379,-118.22824109999999,2020-03-05,11,0,4.0,0.0
California,Orange,33.70147516,-117.76459979999998,2020-03-05,3,0,0.0,0.0
California,Placer,39.06167234,-120.72405690000001,2020-03-05,2,1,0.0,0.0
California,Sacramento,38.45106826,-121.34253740000001,2020-03-05,2,0,0.0,0.0
California,San Benito,36.60308176,-121.069975,2020-03-05,2,0,0.0,0.0
California,San Diego,33.03484597,-116.73653259999999,2020-03-05,3,0,1.0,0.0
California,San Francisco,37.75215114,-122.43856720000001,2020-03-05,2,0,2.0,0.0
California,San Mateo,37.422880799999994,-122.32755459999998,2020-03-05,2,0,0.0,0.0
California,Santa Clara,37.23104908,-121.6970462,2020-03-05,20,0,9.0,0.0
California,Sonoma,38.52746429,-122.88625060000001,2020-03-05,1,0,0.0,0.0
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-05,2,0,0.0,0.0
Florida,Santa Rosa,30.69341450000001,-87.02458128,2020-03-05,1,0,1.0,0.0
Georgia,Fulton,33.79216944,-84.46319413,2020-03-05,2,0,0.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-05,5,0,1.0,0.0
Massachusetts,Norfolk,42.16073095,-71.20530408,2020-03-05,1,0,0.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-05,1,0,0.0,0.0
Nevada,Clark,36.21458855,-115.0130241,2020-03-05,1,0,1.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-05,2,0,0.0,0.0
New Jersey,Bergen,40.96010917,-74.07164325,2020-03-05,2,0,2.0,0.0
New York,Nassau,40.74066522,-73.58941873,2020-03-05,1,0,1.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-05,4,0,3.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-03-05,18,0,8.0,0.0
North Carolina,Wake,35.78879266,-78.65249174,2020-03-05,1,0,0.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-05,1,0,0.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-05,2,0,0.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-05,2,0,0.0,0.0
Tennessee,Williamson,35.89099229,-86.89281867,2020-03-05,1,0,1.0,0.0
Texas,Fort Bend,29.52704478,-95.77219463,2020-03-05,1,0,1.0,0.0
Texas,Harris,29.85864939,-95.39339521,2020-03-05,2,0,2.0,0.0
Washington,Grant,47.20753737,-119.4500749,2020-03-05,1,0,1.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-05,51,10,20.0,1.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-05,18,1,10.0,0.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-06,2,0,1.0,0.0
California,Alameda,37.64629437,-121.8929271,2020-03-06,1,0,0.0,0.0
California,Contra Costa,37.91923498,-121.9289527,2020-03-06,3,0,2.0,0.0
California,Humboldt,40.69923009,-123.876044,2020-03-06,1,0,0.0,0.0
California,Los Angeles,34.30828379,-118.22824109999999,2020-03-06,13,0,2.0,0.0
California,Orange,33.70147516,-117.76459979999998,2020-03-06,3,0,0.0,0.0
California,Placer,39.06167234,-120.72405690000001,2020-03-06,5,1,3.0,0.0
California,Sacramento,38.45106826,-121.34253740000001,2020-03-06,2,0,0.0,0.0
California,San Benito,36.60308176,-121.069975,2020-03-06,2,0,0.0,0.0
California,San Diego,33.03484597,-116.73653259999999,2020-03-06,3,0,0.0,0.0
California,San Francisco,37.75215114,-122.43856720000001,2020-03-06,2,0,0.0,0.0
California,San Mateo,37.422880799999994,-122.32755459999998,2020-03-06,2,0,0.0,0.0
California,Santa Clara,37.23104908,-121.6970462,2020-03-06,20,0,0.0,0.0
California,Sonoma,38.52746429,-122.88625060000001,2020-03-06,1,0,0.0,0.0
California,Yolo,38.68278902,-121.90182879999999,2020-03-06,1,0,1.0,0.0
Colorado,Denver,39.76018276,-104.87256950000001,2020-03-06,2,0,2.0,0.0
Colorado,Summit,39.63803232,-106.1150762,2020-03-06,1,0,1.0,0.0
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-06,2,0,0.0,0.0
Florida,Santa Rosa,30.69341450000001,-87.02458128,2020-03-06,1,0,0.0,0.0
Georgia,Fulton,33.79216944,-84.46319413,2020-03-06,2,0,0.0,0.0
Georgia,Polk,34.00267074,-85.18677781,2020-03-06,1,0,1.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-06,5,0,0.0,0.0
Indiana,Marion,39.78163624,-86.13826325,2020-03-06,1,0,1.0,0.0
Kentucky,Fayette,38.0368225,-84.45576892,2020-03-06,1,0,1.0,0.0
Maryland,Montgomery,39.13676329,-77.20358245,2020-03-06,3,0,3.0,0.0
Massachusetts,Middlesex,42.48607732,-71.39049229,2020-03-06,1,0,1.0,0.0
Massachusetts,Norfolk,42.16073095,-71.20530408,2020-03-06,2,0,1.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-06,3,0,2.0,0.0
Minnesota,Ramsey,45.01625271,-93.09872295,2020-03-06,1,0,1.0,0.0
Nebraska,Douglas,41.29518299,-96.15085305,2020-03-06,1,0,1.0,0.0
Nevada,Clark,36.21458855,-115.0130241,2020-03-06,1,0,0.0,0.0
Nevada,Washoe,40.66562265,-119.6631594,2020-03-06,1,0,1.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-06,2,0,0.0,0.0
New Jersey,Bergen,40.96010917,-74.07164325,2020-03-06,2,0,0.0,0.0
New York,Nassau,40.74066522,-73.58941873,2020-03-06,1,0,0.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-06,11,0,7.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-03-06,19,0,1.0,0.0
North Carolina,Chatham,35.70394416,-79.25541492,2020-03-06,1,0,1.0,0.0
North Carolina,Wake,35.78879266,-78.65249174,2020-03-06,1,0,0.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-06,1,0,0.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-06,2,0,0.0,0.0
Pennsylvania,Delaware,39.91680171,-75.40243663,2020-03-06,1,0,1.0,0.0
Pennsylvania,Wayne,41.64938475,-75.29956506,2020-03-06,1,0,1.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-06,2,0,0.0,0.0
Tennessee,Williamson,35.89099229,-86.89281867,2020-03-06,1,0,0.0,0.0
Texas,Fort Bend,29.52704478,-95.77219463,2020-03-06,1,0,0.0,0.0
Texas,Harris,29.85864939,-95.39339521,2020-03-06,3,0,1.0,0.0
Washington,Grant,47.20753737,-119.4500749,2020-03-06,1,0,0.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-06,58,12,7.0,2.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-06,19,1,1.0,0.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-07,2,0,0.0,0.0
Arizona,Pinal,32.90525627,-111.3449483,2020-03-07,2,0,2.0,0.0
California,Alameda,37.64629437,-121.8929271,2020-03-07,2,0,1.0,0.0
California,Contra Costa,37.91923498,-121.9289527,2020-03-07,3,0,0.0,0.0
California,Humboldt,40.69923009,-123.876044,2020-03-07,1,0,0.0,0.0
California,Los Angeles,34.30828379,-118.22824109999999,2020-03-07,14,0,1.0,0.0
California,Madera,37.21513971,-119.76655890000002,2020-03-07,1,0,1.0,0.0
California,Orange,33.70147516,-117.76459979999998,2020-03-07,3,0,0.0,0.0
California,Placer,39.06167234,-120.72405690000001,2020-03-07,5,1,0.0,0.0
California,Sacramento,38.45106826,-121.34253740000001,2020-03-07,2,0,0.0,0.0
California,San Benito,36.60308176,-121.069975,2020-03-07,2,0,0.0,0.0
California,San Diego,33.03484597,-116.73653259999999,2020-03-07,3,0,0.0,0.0
California,San Francisco,37.75215114,-122.43856720000001,2020-03-07,9,0,7.0,0.0
California,San Mateo,37.422880799999994,-122.32755459999998,2020-03-07,2,0,0.0,0.0
California,Santa Clara,37.23104908,-121.6970462,2020-03-07,32,0,12.0,0.0
California,Sonoma,38.52746429,-122.88625060000001,2020-03-07,1,0,0.0,0.0
California,Yolo,38.68278902,-121.90182879999999,2020-03-07,1,0,0.0,0.0
Colorado,Denver,39.76018276,-104.87256950000001,2020-03-07,2,0,0.0,0.0
Colorado,Douglas,39.33133796,-104.930001,2020-03-07,3,0,3.0,0.0
Colorado,El Paso,38.83240149,-104.5251411,2020-03-07,1,0,1.0,0.0
Colorado,Summit,39.63803232,-106.1150762,2020-03-07,1,0,0.0,0.0
Florida,Broward,26.15184651,-80.48725556,2020-03-07,2,0,2.0,0.0
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-07,2,0,0.0,0.0
Florida,Lee,26.58410348,-81.88399313,2020-03-07,2,0,2.0,0.0
Florida,Santa Rosa,30.69341450000001,-87.02458128,2020-03-07,1,0,0.0,0.0
Georgia,Cobb,33.94243204,-84.5761255,2020-03-07,1,0,1.0,0.0
Georgia,Fulton,33.79216944,-84.46319413,2020-03-07,3,0,1.0,0.0
Georgia,Polk,34.00267074,-85.18677781,2020-03-07,1,0,0.0,0.0
Hawaii,Honolulu,21.45803166,-157.97121819999995,2020-03-07,1,0,1.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-07,6,0,1.0,0.0
Indiana,Marion,39.78163624,-86.13826325,2020-03-07,1,0,0.0,0.0
Kentucky,Fayette,38.0368225,-84.45576892,2020-03-07,1,0,0.0,0.0
Maryland,Montgomery,39.13676329,-77.20358245,2020-03-07,3,0,0.0,0.0
Massachusetts,Middlesex,42.48607732,-71.39049229,2020-03-07,1,0,0.0,0.0
Massachusetts,Norfolk,42.16073095,-71.20530408,2020-03-07,2,0,0.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-07,3,0,0.0,0.0
Minnesota,Ramsey,45.01625271,-93.09872295,2020-03-07,1,0,0.0,0.0
Nebraska,Douglas,41.29518299,-96.15085305,2020-03-07,1,0,0.0,0.0
Nevada,Clark,36.21458855,-115.0130241,2020-03-07,1,0,0.0,0.0
Nevada,Washoe,40.66562265,-119.6631594,2020-03-07,1,0,0.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-07,2,0,0.0,0.0
New Jersey,Bergen,40.96010917,-74.07164325,2020-03-07,4,0,2.0,0.0
New York,Nassau,40.74066522,-73.58941873,2020-03-07,4,0,3.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-07,11,0,0.0,0.0
New York,Rockland,41.15027894,-74.02560498,2020-03-07,2,0,2.0,0.0
New York,Saratoga,43.10904162,-73.86653895,2020-03-07,2,0,2.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-03-07,57,0,38.0,0.0
North Carolina,Chatham,35.70394416,-79.25541492,2020-03-07,1,0,0.0,0.0
North Carolina,Wake,35.78879266,-78.65249174,2020-03-07,1,0,0.0,0.0
Oklahoma,Tulsa,36.11939621,-95.94013939,2020-03-07,1,0,1.0,0.0
Oregon,Jackson,42.43201126,-122.72893090000001,2020-03-07,1,0,1.0,0.0
Oregon,Klamath,42.68762984,-121.64964609999998,2020-03-07,1,0,1.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-07,1,0,0.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-07,3,0,1.0,0.0
Pennsylvania,Delaware,39.91680171,-75.40243663,2020-03-07,1,0,0.0,0.0
Pennsylvania,Wayne,41.64938475,-75.29956506,2020-03-07,1,0,0.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-07,3,0,1.0,0.0
South Carolina,Charleston,32.82487866,-79.96512315,2020-03-07,1,0,1.0,0.0
South Carolina,Kershaw,34.33988254,-80.58763164,2020-03-07,1,0,1.0,0.0
Tennessee,Williamson,35.89099229,-86.89281867,2020-03-07,1,0,0.0,0.0
Texas,Fort Bend,29.52704478,-95.77219463,2020-03-07,3,0,2.0,0.0
Texas,Harris,29.85864939,-95.39339521,2020-03-07,5,0,2.0,0.0
Utah,Davis,40.99001837,-112.1139997,2020-03-07,1,0,1.0,0.0
Washington,Clark,45.77568046,-122.48292040000001,2020-03-07,1,0,1.0,0.0
Washington,Grant,47.20753737,-119.4500749,2020-03-07,1,0,0.0,0.0
Washington,Jefferson,47.75003077,-123.56097040000002,2020-03-07,1,0,1.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-07,71,15,13.0,3.0
Washington,Pierce,47.03892768,-122.14059579999999,2020-03-07,1,0,1.0,0.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-07,27,1,8.0,0.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-08,2,0,0.0,0.0
Arizona,Pinal,32.90525627,-111.3449483,2020-03-08,2,0,0.0,0.0
California,Alameda,37.64629437,-121.8929271,2020-03-08,2,0,0.0,0.0
California,Contra Costa,37.91923498,-121.9289527,2020-03-08,9,0,6.0,0.0
California,Fresno,36.75733899,-119.6466953,2020-03-08,1,0,1.0,0.0
California,Humboldt,40.69923009,-123.876044,2020-03-08,1,0,0.0,0.0
California,Los Angeles,34.30828379,-118.22824109999999,2020-03-08,14,0,0.0,0.0
California,Madera,37.21513971,-119.76655890000002,2020-03-08,1,0,0.0,0.0
California,Orange,33.70147516,-117.76459979999998,2020-03-08,3,0,0.0,0.0
California,Placer,39.06167234,-120.72405690000001,2020-03-08,5,1,0.0,0.0
California,Riverside,33.74314981,-115.9933578,2020-03-08,1,0,1.0,0.0
California,Sacramento,38.45106826,-121.34253740000001,2020-03-08,2,0,0.0,0.0
California,San Benito,36.60308176,-121.069975,2020-03-08,2,0,0.0,0.0
California,San Diego,33.03484597,-116.73653259999999,2020-03-08,3,0,0.0,0.0
California,San Francisco,37.75215114,-122.43856720000001,2020-03-08,9,0,0.0,0.0
California,San Mateo,37.422880799999994,-122.32755459999998,2020-03-08,2,0,0.0,0.0
California,Santa Clara,37.23104908,-121.6970462,2020-03-08,38,0,6.0,0.0
California,Sonoma,38.52746429,-122.88625060000001,2020-03-08,1,0,0.0,0.0
California,Yolo,38.68278902,-121.90182879999999,2020-03-08,1,0,0.0,0.0
Colorado,Denver,39.76018276,-104.87256950000001,2020-03-08,2,0,0.0,0.0
Colorado,Douglas,39.33133796,-104.930001,2020-03-08,3,0,0.0,0.0
Colorado,El Paso,38.83240149,-104.5251411,2020-03-08,1,0,0.0,0.0
Colorado,Summit,39.63803232,-106.1150762,2020-03-08,1,0,0.0,0.0
Florida,Broward,26.15184651,-80.48725556,2020-03-08,2,0,0.0,0.0
Florida,Hillsborough,27.9276559,-82.32013172,2020-03-08,2,0,0.0,0.0
Florida,Lee,26.58410348,-81.88399313,2020-03-08,2,1,0.0,1.0
Florida,Manatee,27.47196942,-82.31831044,2020-03-08,1,0,1.0,0.0
Florida,Okaloosa,30.69143028,-86.59267105,2020-03-08,1,0,1.0,0.0
Florida,Santa Rosa,30.69341450000001,-87.02458128,2020-03-08,1,1,0.0,1.0
Florida,Volusia,29.05858895,-81.18263252,2020-03-08,1,0,1.0,0.0
Georgia,Cobb,33.94243204,-84.5761255,2020-03-08,1,0,0.0,0.0
Georgia,Fulton,33.79216944,-84.46319413,2020-03-08,3,0,0.0,0.0
Georgia,Polk,34.00267074,-85.18677781,2020-03-08,1,0,0.0,0.0
Hawaii,Honolulu,21.45803166,-157.97121819999995,2020-03-08,1,0,0.0,0.0
Illinois,Cook,41.84144849,-87.81658794,2020-03-08,7,0,1.0,0.0
Indiana,Hendricks,39.76719009,-86.51037283,2020-03-08,1,0,1.0,0.0
Indiana,Marion,39.78163624,-86.13826325,2020-03-08,1,0,0.0,0.0
Kansas,Johnson,38.88548175,-94.82250877,2020-03-08,1,0,1.0,0.0
Kentucky,Fayette,38.0368225,-84.45576892,2020-03-08,1,0,0.0,0.0
Maryland,Harford,39.55010644,-76.30775940000002,2020-03-08,1,0,1.0,0.0
Maryland,Montgomery,39.13676329,-77.20358245,2020-03-08,4,0,1.0,0.0
Massachusetts,Berkshire,42.37428441,-73.20524838,2020-03-08,1,0,1.0,0.0
Massachusetts,Middlesex,42.48607732,-71.39049229,2020-03-08,7,0,6.0,0.0
Massachusetts,Norfolk,42.16073095,-71.20530408,2020-03-08,6,0,4.0,0.0
Massachusetts,Suffolk,42.327951399999996,-71.07850442,2020-03-08,8,0,5.0,0.0
Minnesota,Ramsey,45.01625271,-93.09872295,2020-03-08,1,0,0.0,0.0
Missouri,St. Louis,38.63770039999999,-90.4458375,2020-03-08,1,0,1.0,0.0
Nebraska,Douglas,41.29518299,-96.15085305,2020-03-08,1,0,0.0,0.0
Nevada,Clark,36.21458855,-115.0130241,2020-03-08,2,0,1.0,0.0
Nevada,Washoe,40.66562265,-119.6631594,2020-03-08,2,0,1.0,0.0
New Hampshire,Grafton,43.93779815,-71.82057197,2020-03-08,3,0,1.0,0.0
New Hampshire,Rockingham,42.98499744,-71.12883377,2020-03-08,1,0,1.0,0.0
New Jersey,Bergen,40.96010917,-74.07164325,2020-03-08,4,0,0.0,0.0
New Jersey,Hudson,40.73766234,-74.07515667,2020-03-08,1,0,1.0,0.0
New York,Nassau,40.74066522,-73.58941873,2020-03-08,5,0,1.0,0.0
New York,New York,40.76727260000001,-73.97152637,2020-03-08,12,0,1.0,0.0
New York,Rockland,41.15027894,-74.02560498,2020-03-08,2,0,0.0,0.0
New York,Saratoga,43.10904162,-73.86653895,2020-03-08,2,0,0.0,0.0
New York,Suffolk,40.88320119,-72.8012172,2020-03-08,1,0,1.0,0.0
New York,Ulster,41.89027881,-74.26252104,2020-03-08,1,0,1.0,0.0
New York,Westchester,41.16278376,-73.75741653,2020-03-08,83,0,26.0,0.0
North Carolina,Chatham,35.70394416,-79.25541492,2020-03-08,1,0,0.0,0.0
North Carolina,Wake,35.78879266,-78.65249174,2020-03-08,1,0,0.0,0.0
Oklahoma,Tulsa,36.11939621,-95.94013939,2020-03-08,1,0,0.0,0.0
Oregon,Douglas,43.27941273,-123.16729099999999,2020-03-08,1,0,1.0,0.0
Oregon,Jackson,42.43201126,-122.72893090000001,2020-03-08,2,0,1.0,0.0
Oregon,Klamath,42.68762984,-121.64964609999998,2020-03-08,1,0,0.0,0.0
Oregon,Marion,44.90287942,-122.58151170000001,2020-03-08,1,0,1.0,0.0
Oregon,Umatilla,45.59073056,-118.7353826,2020-03-08,1,0,0.0,0.0
Oregon,Washington,45.55972701,-123.0955257,2020-03-08,8,0,5.0,0.0
Pennsylvania,Delaware,39.91680171,-75.40243663,2020-03-08,1,0,0.0,0.0
Pennsylvania,Montgomery,40.21053671,-75.36652296,2020-03-08,4,0,4.0,0.0
Pennsylvania,Wayne,41.64938475,-75.29956506,2020-03-08,1,0,0.0,0.0
Rhode Island,Providence,41.87064746,-71.57753536,2020-03-08,3,0,0.0,0.0
South Carolina,Charleston,32.82487866,-79.96512315,2020-03-08,1,0,0.0,0.0
South Carolina,Kershaw,34.33988254,-80.58763164,2020-03-08,1,0,0.0,0.0
Tennessee,Davidson,36.17007426,-86.78646056,2020-03-08,1,0,1.0,0.0
Tennessee,Shelby,35.1864775,-89.89692423,2020-03-08,1,0,1.0,0.0
Tennessee,Williamson,35.89099229,-86.89281867,2020-03-08,1,0,0.0,0.0
Texas,Fort Bend,29.52704478,-95.77219463,2020-03-08,6,0,3.0,0.0
Texas,Harris,29.85864939,-95.39339521,2020-03-08,5,0,0.0,0.0
Utah,Davis,40.99001837,-112.1139997,2020-03-08,1,0,0.0,0.0
Vermont,Bennington,43.03519828,-73.09048868,2020-03-08,1,0,1.0,0.0
Virginia,Fairfax,38.83677558,-77.27565836,2020-03-08,2,0,2.0,0.0
Washington,Clark,45.77568046,-122.48292040000001,2020-03-08,1,0,0.0,0.0
Washington,Grant,47.20753737,-119.4500749,2020-03-08,1,0,0.0,0.0
Washington,Jefferson,47.75003077,-123.56097040000002,2020-03-08,1,0,0.0,0.0
Washington,King,47.49137892,-121.8346131,2020-03-08,83,17,12.0,2.0
Washington,Kittitas,47.12521214,-120.67943899999999,2020-03-08,1,0,1.0,0.0
Washington,Pierce,47.03892768,-122.14059579999999,2020-03-08,4,0,3.0,0.0
Washington,Snohomish,48.04615983,-121.7170703,2020-03-08,31,1,4.0,0.0
Arizona,Maricopa,33.34835867,-112.49181540000001,2020-03-09,2,0,0.0,0.0
Arizona,Pinal,32.90525627,-111.3449483,2020-03-09,2,0,0.0,0.0
